,msno,song_id,source_system_tab,source_screen_name,source_type,target,song_length,artist_name,composer,lyricist,language,genre_id,city,bd,gender,registered_via,registration_init_time,expiration_date
38337,516,345,3,7,3,1,246282,1178,829,763,3.0,['458'],5,28,1,3,20131001,20170717
38338,516,1509,3,7,3,0,286406,834,1675,1556,3.0,['465'],5,28,1,3,20131001,20170717
38339,516,2768,6,10,5,1,254641,1282,2275,2233,52.0,['465'],5,28,1,3,20131001,20170717
38340,516,1688,3,7,3,1,280268,998,1917,274,3.0,['465'],5,28,1,3,20131001,20170717
38341,516,1484,3,7,3,1,206367,834,1675,1556,3.0,['465'],5,28,1,3,20131001,20170717
38342,516,1628,3,7,3,0,271882,889,1573,1459,3.0,['465'],5,28,1,3,20131001,20170717
38343,516,673,6,10,5,1,265496,1282,2275,2164,3.0,['465'],5,28,1,3,20131001,20170717
38344,516,181,3,7,3,1,254746,775,2440,2404,3.0,['465'],5,28,1,3,20131001,20170717
38345,516,1093,3,7,3,0,306782,775,2424,2387,3.0,['921'],5,28,1,3,20131001,20170717
38346,516,891,3,7,3,1,274964,898,678,607,3.0,['465'],5,28,1,3,20131001,20170717
38347,516,3393,3,7,3,1,256487,959,1516,216,3.0,['465'],5,28,1,3,20131001,20170717
38348,516,1842,3,7,3,0,234289,968,1879,1780,3.0,['465'],5,28,1,3,20131001,20170717
38349,516,2648,3,7,3,0,187246,1134,2495,1579,10.0,['465'],5,28,1,3,20131001,20170717
38350,516,3739,3,7,3,0,327366,968,1879,1780,3.0,['465'],5,28,1,3,20131001,20170717
38351,516,3009,3,7,3,1,227578,1455,2522,2474,3.0,['465'],5,28,1,3,20131001,20170717
38352,1665,803,3,7,3,1,250775,847,1714,1805,3.0,['458'],13,19,1,9,20150107,20180207
38353,1665,3426,3,7,3,0,355915,684,2198,2146,3.0,['465'],13,19,1,9,20150107,20180207
38354,1665,2912,3,7,3,1,216293,245,2460,1616,3.0,['458'],13,19,1,9,20150107,20180207
38355,120,803,3,0,3,1,250775,847,1714,1805,3.0,['458'],18,43,0,9,20111228,20170916
38356,120,2588,3,7,3,0,215597,775,2424,2387,3.0,['465'],18,43,0,9,20111228,20170916
38357,120,664,3,0,3,0,263732,847,1714,1599,3.0,['458'],18,43,0,9,20111228,20170916
38358,120,407,3,7,3,0,265822,775,2424,2387,3.0,['465'],18,43,0,9,20111228,20170916
38359,120,3131,3,13,3,0,272509,847,1714,1827,3.0,['465'],18,43,0,9,20111228,20170916
38360,120,594,3,7,3,0,260284,847,1714,1827,3.0,['458'],18,43,0,9,20111228,20170916
38361,120,3083,3,13,3,0,200620,847,1715,2517,3.0,['458'],18,43,0,9,20111228,20170916
38362,120,1714,3,0,3,0,235833,847,1714,1599,3.0,['458'],18,43,0,9,20111228,20170916
38363,120,1938,3,13,3,0,231444,847,1714,1534,3.0,['465'],18,43,0,9,20111228,20170916
38364,120,813,3,13,3,0,274808,847,1714,1827,3.0,['465'],18,43,0,9,20111228,20170916
38365,120,1382,3,7,3,1,244088,847,1714,1827,3.0,['458'],18,43,0,9,20111228,20170916
38366,120,751,3,0,3,0,315977,732,1878,2080,3.0,['465'],18,43,0,9,20111228,20170916
38367,120,1095,3,0,3,0,221100,847,1714,1827,3.0,['458'],18,43,0,9,20111228,20170916
38368,120,3242,3,0,3,0,284630,732,2325,1656,3.0,['465'],18,43,0,9,20111228,20170916
38369,120,1449,3,0,3,0,152241,847,1714,1827,3.0,['458'],18,43,0,9,20111228,20170916
38370,120,1462,3,0,3,0,158824,847,1714,1827,3.0,['458'],18,43,0,9,20111228,20170916
38371,120,2087,3,7,3,0,271986,756,2520,2470,3.0,"['921', '465']",18,43,0,9,20111228,20170916
38372,120,3829,3,13,3,0,288600,847,1714,1599,3.0,['458'],18,43,0,9,20111228,20170916
38373,120,2615,3,8,3,1,319947,684,2346,2309,3.0,"['921', '458']",18,43,0,9,20111228,20170916
38374,120,466,3,0,3,0,299990,732,2484,1503,3.0,['465'],18,43,0,9,20111228,20170916
38375,120,3799,3,0,3,0,233430,847,1714,1827,3.0,['458'],18,43,0,9,20111228,20170916
38376,120,2617,3,0,0,0,253962,1399,2413,2263,3.0,['458'],18,43,0,9,20111228,20170916
38377,1483,803,3,7,4,1,250775,847,1714,1805,3.0,['458'],7,29,1,3,20150909,20171013
38378,1483,3131,3,10,5,0,272509,847,1714,1827,3.0,['465'],7,29,1,3,20150909,20171013
38379,1483,594,3,10,5,0,260284,847,1714,1827,3.0,['458'],7,29,1,3,20150909,20171013
38380,1483,2278,3,10,5,1,319007,1154,1714,1599,3.0,['465'],7,29,1,3,20150909,20171013
38381,1483,307,3,10,5,0,201125,847,1714,1827,3.0,['458'],7,29,1,3,20150909,20171013
38382,1483,3158,3,10,5,0,341995,847,1714,2517,3.0,['458'],7,29,1,3,20150909,20171013
38383,1483,2244,3,13,5,1,209861,1419,1888,1942,3.0,['465'],7,29,1,3,20150909,20171013
38384,1483,1938,3,7,4,1,231444,847,1714,1534,3.0,['465'],7,29,1,3,20150909,20171013
38385,1483,2430,3,10,5,0,315350,847,1714,1827,3.0,['458'],7,29,1,3,20150909,20171013
38386,1483,813,3,10,5,0,274808,847,1714,1827,3.0,['465'],7,29,1,3,20150909,20171013
38387,1483,1382,3,10,5,0,244088,847,1714,1827,3.0,['458'],7,29,1,3,20150909,20171013
38388,1483,3101,3,13,7,1,454948,1040,1978,1896,3.0,['458'],7,29,1,3,20150909,20171013
38389,1483,821,3,10,5,0,195900,847,1714,1827,3.0,['458'],7,29,1,3,20150909,20171013
38390,1483,1005,3,0,0,1,359967,953,344,314,3.0,['458'],7,29,1,3,20150909,20171013
38391,1483,3499,3,7,4,1,233430,1260,52,2201,3.0,['465'],7,29,1,3,20150909,20171013
38392,1483,2368,3,13,5,0,278880,1355,2527,2478,3.0,['465'],7,29,1,3,20150909,20171013
38393,1483,3574,3,0,0,0,274506,898,851,1328,3.0,['465'],7,29,1,3,20150909,20171013
38394,1483,412,3,0,0,0,205688,898,1101,793,3.0,['465'],7,29,1,3,20150909,20171013
38395,1483,3266,3,7,4,1,256940,789,2390,2357,3.0,['829'],7,29,1,3,20150909,20171013
38396,1395,803,3,7,4,0,250775,847,1714,1805,3.0,['458'],4,41,0,7,20110322,20170923
38397,1395,890,3,7,4,0,210912,591,754,687,52.0,['465'],4,41,0,7,20110322,20170923
38398,1395,1891,3,7,4,1,337737,409,910,99,52.0,['465'],4,41,0,7,20110322,20170923
38399,1395,1431,3,7,4,0,236235,81,144,133,52.0,['139'],4,41,0,7,20110322,20170923
38400,1395,1864,3,7,4,0,230295,1252,652,578,3.0,['458'],4,41,0,7,20110322,20170923
38401,1395,7,3,7,4,0,210296,43,49,43,52.0,['139'],4,41,0,7,20110322,20170923
38402,1395,1128,3,7,4,0,265427,1008,1681,1563,3.0,"['1152', '829']",4,41,0,7,20110322,20170923
38403,1395,552,3,7,4,0,219725,327,748,681,52.0,['465'],4,41,0,7,20110322,20170923
38404,1395,3546,3,7,4,0,259599,1465,2141,2071,10.0,['465'],4,41,0,7,20110322,20170923
38405,473,803,3,7,3,0,250775,847,1714,1805,3.0,['458'],22,32,1,3,20130811,20170910
38406,473,3285,3,7,4,1,202318,1194,2502,1747,3.0,"['465', '1259']",22,32,1,3,20130811,20170910
38407,473,3728,3,7,3,1,216084,970,1695,1584,3.0,['465'],22,32,1,3,20130811,20170910
38408,473,2568,3,7,3,1,303856,1023,2598,106,3.0,['465'],22,32,1,3,20130811,20170910
38409,473,3139,3,7,4,1,233221,1197,1640,1942,3.0,['465'],22,32,1,3,20130811,20170910
38410,473,3350,3,7,4,1,204904,970,521,1656,3.0,['465'],22,32,1,3,20130811,20170910
38411,475,803,6,10,5,1,250775,847,1714,1805,3.0,['458'],13,27,1,9,20080808,20180408
38412,475,3168,3,7,4,0,267598,1197,1872,1793,3.0,['465'],13,27,1,9,20080808,20180408
38413,475,664,6,10,5,0,263732,847,1714,1599,3.0,['458'],13,27,1,9,20080808,20180408
38414,475,3139,3,7,4,0,233221,1197,1640,1942,3.0,['465'],13,27,1,9,20080808,20180408
38415,475,2244,0,10,5,0,209861,1419,1888,1942,3.0,['465'],13,27,1,9,20080808,20180408
38416,475,2218,0,10,5,0,268747,956,1881,1782,3.0,['465'],13,27,1,9,20080808,20180408
38417,475,1938,6,10,5,1,231444,847,1714,1534,3.0,['465'],13,27,1,9,20080808,20180408
38418,475,2142,3,7,3,1,255140,481,1359,1188,17.0,['2022'],13,27,1,9,20080808,20180408
38419,475,716,3,7,4,0,286232,1310,2008,1930,3.0,['1259'],13,27,1,9,20080808,20180408
38420,475,714,3,7,4,0,215424,1197,2011,1838,3.0,['465'],13,27,1,9,20080808,20180408
38421,475,3027,3,7,4,0,243264,1197,2311,2405,3.0,['465'],13,27,1,9,20080808,20180408
38422,475,538,0,10,5,1,253910,1061,2015,1956,3.0,['465'],13,27,1,9,20080808,20180408
38423,475,472,3,7,3,0,274599,1040,1978,1896,3.0,['458'],13,27,1,9,20080808,20180408
38424,475,3702,0,10,8,0,200620,422,130,118,52.0,['1616'],13,27,1,9,20080808,20180408
38425,475,1733,0,3,5,1,185129,421,708,636,52.0,['1616'],13,27,1,9,20080808,20180408
38426,475,786,3,7,4,0,270210,1197,2508,1905,3.0,['465'],13,27,1,9,20080808,20180408
38427,475,164,3,7,3,0,308959,589,1214,1130,17.0,['437'],13,27,1,9,20080808,20180408
38428,475,1811,3,7,3,0,311832,589,1214,1130,17.0,['437'],13,27,1,9,20080808,20180408
38429,475,1619,3,7,3,1,296655,589,1214,1130,17.0,['437'],13,27,1,9,20080808,20180408
38430,475,1857,6,14,5,1,216398,1197,1981,1899,3.0,['458'],13,27,1,9,20080808,20180408
38431,475,1082,0,17,5,0,202752,767,2033,2225,3.0,['458'],13,27,1,9,20080808,20180408
38432,475,2913,0,17,5,1,262478,981,1901,2221,3.0,['458'],13,27,1,9,20080808,20180408
38433,475,3153,0,17,5,1,243983,459,2613,2565,3.0,['458'],13,27,1,9,20080808,20180408
38434,1044,803,2,11,2,0,250775,847,1714,1805,3.0,['458'],12,24,0,7,20130504,20171003
38435,1044,39,2,11,2,0,299781,84,2481,2434,3.0,['465'],12,24,0,7,20130504,20171003
38436,1044,3028,6,13,7,0,236042,1276,2268,2223,3.0,"['465', '1259']",12,24,0,7,20130504,20171003
38437,1044,1013,2,11,2,0,239595,1463,2533,2485,3.0,['465'],12,24,0,7,20130504,20171003
38438,1044,2173,2,11,2,0,261328,1374,2431,2396,3.0,['458'],12,24,0,7,20130504,20171003
38439,831,803,5,12,6,1,250775,847,1714,1805,3.0,['458'],22,23,1,3,20121017,20171110
38440,831,2865,0,10,5,0,274285,1417,1872,1767,3.0,['465'],22,23,1,3,20121017,20171110
38441,831,2888,3,7,3,1,249923,376,658,582,52.0,['465'],22,23,1,3,20121017,20171110
38442,831,3367,3,7,3,1,302080,1467,2539,2492,3.0,['1259'],22,23,1,3,20121017,20171110
38443,831,771,0,10,5,0,334236,282,454,828,52.0,['1609'],22,23,1,3,20121017,20171110
38444,831,3110,3,7,3,1,220577,213,177,166,52.0,['1259'],22,23,1,3,20121017,20171110
38445,831,1029,0,10,5,1,210311,302,684,613,52.0,['139'],22,23,1,3,20121017,20171110
38446,831,2700,0,10,5,0,145815,143,315,292,52.0,['465'],22,23,1,3,20121017,20171110
38447,712,803,6,10,5,1,250775,847,1714,1805,3.0,['458'],5,39,1,3,20130404,20170224
38448,712,625,3,7,3,1,212636,898,849,1328,3.0,['465'],5,39,1,3,20130404,20170224
38449,712,91,3,7,3,1,250357,775,2424,2387,3.0,['465'],5,39,1,3,20130404,20170224
38450,712,407,6,1,9,0,265822,775,2424,2387,3.0,['465'],5,39,1,3,20130404,20170224
38451,712,737,6,13,7,0,257279,20,1458,1070,3.0,['458'],5,39,1,3,20130404,20170224
38452,712,1938,3,7,3,1,231444,847,1714,1534,3.0,['465'],5,39,1,3,20130404,20170224
38453,712,789,3,7,3,1,252958,950,1504,1126,3.0,['465'],5,39,1,3,20130404,20170224
38454,712,2285,6,10,5,0,239582,794,1502,1323,3.0,['465'],5,39,1,3,20130404,20170224
38455,712,1546,6,0,0,0,177867,393,1083,1004,31.0,['921'],5,39,1,3,20130404,20170224
38456,1549,803,3,7,4,0,250775,847,1714,1805,3.0,['458'],17,22,0,9,20110904,20170918
38457,1549,2087,3,7,3,0,271986,756,2520,2470,3.0,"['921', '465']",17,22,0,9,20110904,20170918
38458,1549,1092,3,7,4,0,256104,1261,188,1656,3.0,['465'],17,22,0,9,20110904,20170918
38459,1549,1857,0,10,5,0,216398,1197,1981,1899,3.0,['458'],17,22,0,9,20110904,20170918
38460,855,803,3,7,4,1,250775,847,1714,1805,3.0,['458'],6,27,0,9,20040910,20170922
38461,855,2482,0,10,5,0,205224,684,1147,583,31.0,['465'],6,27,0,9,20040910,20170922
38462,855,2763,3,7,4,1,274494,684,2110,2037,3.0,['921'],6,27,0,9,20040910,20170922
38463,855,2981,6,10,5,1,159216,684,1018,715,31.0,['921'],6,27,0,9,20040910,20170922
38464,855,3,0,10,5,1,201691,239,1018,716,31.0,['921'],6,27,0,9,20040910,20170922
38465,855,3787,0,2,5,0,203180,392,355,123,52.0,['1609'],6,27,0,9,20040910,20170922
38466,716,803,6,0,0,1,250775,847,1714,1805,3.0,['458'],5,39,0,7,20140426,20170930
38467,716,3758,0,17,5,0,215050,159,353,324,-1.0,['1609'],5,39,0,7,20140426,20170930
38468,716,144,5,12,6,0,294983,1235,366,334,3.0,['458'],5,39,0,7,20140426,20170930
38469,716,1936,6,0,0,0,252551,1134,2434,2398,10.0,['2157'],5,39,0,7,20140426,20170930
38470,716,3721,5,12,6,0,233952,71,1983,2552,3.0,['465'],5,39,0,7,20140426,20170930
38471,716,1121,6,0,0,0,310752,732,1878,1778,3.0,['465'],5,39,0,7,20140426,20170930
38472,716,634,6,0,0,0,282432,1448,2508,2463,3.0,['465'],5,39,0,7,20140426,20170930
38473,716,3554,6,0,0,0,246804,1134,2394,2362,10.0,['2157'],5,39,0,7,20140426,20170930
38474,716,1088,5,12,6,0,226533,1271,1585,2079,3.0,['465'],5,39,0,7,20140426,20170930
38475,716,471,0,3,5,0,344502,318,1352,697,17.0,['437'],5,39,0,7,20140426,20170930
38476,716,1370,6,0,0,0,245237,1134,2589,2542,10.0,['2157'],5,39,0,7,20140426,20170930
38477,716,1722,5,12,6,1,265456,900,7,8,3.0,['465'],5,39,0,7,20140426,20170930
38478,716,265,5,12,6,0,237238,199,974,906,3.0,['458'],5,39,0,7,20140426,20170930
38479,716,3369,0,1,9,1,256731,980,2416,2381,3.0,['2022'],5,39,0,7,20140426,20170930
38480,716,3714,0,3,5,0,309681,323,2076,2010,17.0,['465'],5,39,0,7,20140426,20170930
38481,716,3153,5,12,6,0,243983,459,2613,2565,3.0,['458'],5,39,0,7,20140426,20170930
38482,716,3347,0,3,5,1,249984,767,1872,2230,3.0,['458'],5,39,0,7,20140426,20170930
38483,716,3305,5,12,6,0,197276,814,1654,1535,3.0,['458'],5,39,0,7,20140426,20170930
38484,716,2993,5,12,6,0,259657,939,637,1734,3.0,['458'],5,39,0,7,20140426,20170930
38485,768,3344,3,7,3,1,232698,1182,590,1217,3.0,['458'],8,40,0,3,20161130,20161207
38486,10,3344,3,13,5,1,232698,1182,590,1217,3.0,['458'],12,49,1,9,20141117,20181018
38487,10,1191,3,7,3,1,290168,905,1985,1906,3.0,['458'],12,49,1,9,20141117,20181018
38488,10,2871,3,7,3,1,290899,812,1675,1556,3.0,['458'],12,49,1,9,20141117,20181018
38489,550,2588,3,7,3,1,215597,775,2424,2387,3.0,['465'],5,35,0,9,20120609,20170908
38490,550,91,3,7,3,1,250357,775,2424,2387,3.0,['465'],5,35,0,9,20120609,20170908
38491,550,1611,3,7,3,0,325067,1246,71,1376,3.0,['465'],5,35,0,9,20120609,20170908
38492,550,667,3,7,3,1,257253,84,2481,2434,3.0,['465'],5,35,0,9,20120609,20170908
38493,550,3694,3,7,3,1,273345,1043,1985,1906,3.0,['465'],5,35,0,9,20120609,20170908
38494,550,3621,3,7,3,1,180419,1281,911,848,3.0,['458'],5,35,0,9,20120609,20170908
38495,550,3139,3,7,3,0,233221,1197,1640,1942,3.0,['465'],5,35,0,9,20120609,20170908
38496,550,1217,3,7,3,1,213681,775,2424,2387,3.0,['465'],5,35,0,9,20120609,20170908
38497,550,2894,3,7,3,1,253492,1061,2015,2044,3.0,['465'],5,35,0,9,20120609,20170908
38498,550,2850,3,7,3,1,224606,1281,209,1386,3.0,['458'],5,35,0,9,20120609,20170908
38499,550,1874,3,0,3,1,167787,1069,2291,2249,3.0,['465'],5,35,0,9,20120609,20170908
38500,550,3727,3,7,3,1,173244,775,2424,2387,3.0,['465'],5,35,0,9,20120609,20170908
38501,1688,2588,3,8,3,1,215597,775,2424,2387,3.0,['465'],6,34,1,7,20131205,20171004
38502,1688,1021,3,7,4,1,210048,1419,1888,1942,3.0,['465'],6,34,1,7,20131205,20171004
38503,1688,694,3,7,3,1,277629,949,2131,2543,3.0,['465'],6,34,1,7,20131205,20171004
38504,1688,407,3,7,4,1,265822,775,2424,2387,3.0,['465'],6,34,1,7,20131205,20171004
38505,1688,3196,3,7,4,0,304587,1304,1695,1584,3.0,['465'],6,34,1,7,20131205,20171004
38506,1688,3183,3,7,4,0,273020,1419,2462,2421,3.0,['465'],6,34,1,7,20131205,20171004
38507,1688,2208,3,8,3,1,248352,775,2424,2387,3.0,['458'],6,34,1,7,20131205,20171004
38508,1688,527,3,8,4,1,301244,1294,611,540,3.0,['465'],6,34,1,7,20131205,20171004
38509,1688,3083,3,7,4,0,200620,847,1715,2517,3.0,['458'],6,34,1,7,20131205,20171004
38510,1688,2101,3,8,3,1,268329,775,1902,2387,3.0,['465'],6,34,1,7,20131205,20171004
38511,1688,3204,3,7,4,0,241110,1282,544,1308,3.0,['465'],6,34,1,7,20131205,20171004
38512,1688,2292,3,7,4,0,261328,1061,2015,1977,3.0,['465'],6,34,1,7,20131205,20171004
38513,1688,1192,3,8,3,1,275520,775,2197,2387,3.0,['458'],6,34,1,7,20131205,20171004
38514,1688,3645,3,7,3,1,256208,775,1902,2387,3.0,['465'],6,34,1,7,20131205,20171004
38515,1688,284,3,8,4,0,285779,20,1802,2547,3.0,['465'],6,34,1,7,20131205,20171004
38516,1688,2894,3,8,4,0,253492,1061,2015,2044,3.0,['465'],6,34,1,7,20131205,20171004
38517,1688,3329,3,7,3,0,237505,1282,2275,2233,3.0,['465'],6,34,1,7,20131205,20171004
38518,1688,951,3,7,4,0,266553,1282,2275,1701,3.0,['465'],6,34,1,7,20131205,20171004
38519,1688,1095,3,7,4,0,221100,847,1714,1827,3.0,['458'],6,34,1,7,20131205,20171004
38520,1688,3718,3,8,3,1,324963,775,1902,2387,3.0,['465'],6,34,1,7,20131205,20171004
38521,1688,831,3,7,4,1,251846,1061,590,783,3.0,['465'],6,34,1,7,20131205,20171004
38522,1688,714,3,7,4,0,215424,1197,2011,1838,3.0,['465'],6,34,1,7,20131205,20171004
38523,1688,3027,3,7,4,0,243264,1197,2311,2405,3.0,['465'],6,34,1,7,20131205,20171004
38524,1688,1658,3,7,3,0,217782,591,1224,1135,52.0,['465'],6,34,1,7,20131205,20171004
38525,1688,2688,3,7,4,0,222574,511,84,76,52.0,['465'],6,34,1,7,20131205,20171004
38526,1688,1057,3,7,4,0,245620,1294,478,431,3.0,['465'],6,34,1,7,20131205,20171004
38527,1688,3372,3,7,4,0,222040,20,1729,2497,3.0,['465'],6,34,1,7,20131205,20171004
38528,1688,2123,3,7,4,0,236657,1304,1695,1584,3.0,['465'],6,34,1,7,20131205,20171004
38529,1688,2382,3,7,4,0,245852,20,10,1656,3.0,['465'],6,34,1,7,20131205,20171004
38530,1688,2,3,7,3,1,248851,591,1225,1136,52.0,['465'],6,34,1,7,20131205,20171004
38531,1688,2026,3,7,4,0,253701,1448,2508,2463,3.0,['465'],6,34,1,7,20131205,20171004
38532,1688,1142,3,7,4,1,218279,1448,2508,2463,3.0,['465'],6,34,1,7,20131205,20171004
38533,705,2588,3,7,4,1,215597,775,2424,2387,3.0,['465'],1,35,0,4,20160819,20170922
38534,705,664,3,7,4,1,263732,847,1714,1599,3.0,['458'],1,35,0,4,20160819,20170922
38535,705,407,3,7,4,1,265822,775,2424,2387,3.0,['465'],1,35,0,4,20160819,20170922
38536,705,1821,3,7,3,1,253190,382,562,496,52.0,['465'],1,35,0,4,20160819,20170922
38537,705,3577,3,7,3,0,263941,1107,1435,26,3.0,['458'],1,35,0,4,20160819,20170922
38538,705,1714,3,7,4,1,235833,847,1714,1599,3.0,['458'],1,35,0,4,20160819,20170922
38539,705,1470,3,7,3,0,300408,889,1573,1459,3.0,['465'],1,35,0,4,20160819,20170922
38540,705,185,3,7,3,0,263209,1099,1586,2452,3.0,['465'],1,35,0,4,20160819,20170922
38541,705,1938,3,7,4,1,231444,847,1714,1534,3.0,['465'],1,35,0,4,20160819,20170922
38542,705,1533,3,7,3,1,282017,732,2121,1977,3.0,['465'],1,35,0,4,20160819,20170922
38543,705,2944,3,7,4,0,307513,901,1806,1705,3.0,['465'],1,35,0,4,20160819,20170922
38544,705,2935,3,7,3,1,275513,732,239,571,3.0,['465'],1,35,0,4,20160819,20170922
38545,705,391,5,12,6,0,250984,1018,1945,1656,3.0,['465'],1,35,0,4,20160819,20170922
38546,705,1840,3,7,3,0,289488,844,228,777,3.0,['465'],1,35,0,4,20160819,20170922
38547,705,836,5,12,6,0,277324,991,2330,2449,3.0,['458'],1,35,0,4,20160819,20170922
38548,705,2723,3,7,3,0,296019,1178,2154,2086,3.0,['465'],1,35,0,4,20160819,20170922
38549,705,1546,3,7,4,0,177867,393,1083,1004,31.0,['921'],1,35,0,4,20160819,20170922
38550,21,2588,3,7,3,1,215597,775,2424,2387,3.0,['465'],13,41,0,9,20130202,20171006
38551,21,407,3,7,3,0,265822,775,2424,2387,3.0,['465'],13,41,0,9,20130202,20171006
38552,21,3694,3,7,3,1,273345,1043,1985,1906,3.0,['465'],13,41,0,9,20130202,20171006
38553,21,2426,3,7,3,0,226847,1374,2016,1657,3.0,['465'],13,41,0,9,20130202,20171006
38554,21,2126,3,10,5,0,213847,139,692,622,52.0,['1259'],13,41,0,9,20130202,20171006
38555,21,909,3,7,3,1,260370,40,529,464,17.0,['437'],13,41,0,9,20130202,20171006
38556,678,2588,3,7,4,1,215597,775,2424,2387,3.0,['465'],5,30,1,3,20120916,20170907
38557,678,299,3,7,4,1,268225,767,1790,2164,3.0,['465'],5,30,1,3,20120916,20170907
38558,678,2865,3,7,4,0,274285,1417,1872,1767,3.0,['465'],5,30,1,3,20120916,20170907
38559,678,407,3,7,4,1,265822,775,2424,2387,3.0,['465'],5,30,1,3,20120916,20170907
38560,678,2413,3,7,4,1,225071,767,1846,1753,3.0,['465'],5,30,1,3,20120916,20170907
38561,678,555,3,7,4,1,238654,20,1928,2340,3.0,['465'],5,30,1,3,20120916,20170907
38562,678,178,3,7,4,1,294347,865,1735,2452,3.0,['465'],5,30,1,3,20120916,20170907
38563,678,2500,6,13,7,1,246491,1497,2595,2549,3.0,['465'],5,30,1,3,20120916,20170907
38564,678,2570,3,7,4,1,230179,767,1956,1875,3.0,"['921', '465']",5,30,1,3,20120916,20170907
38565,678,3321,3,7,4,1,246491,767,2173,2452,3.0,['465'],5,30,1,3,20120916,20170907
38566,678,1571,3,7,3,1,172524,1264,181,170,3.0,['465'],5,30,1,3,20120916,20170907
38567,678,1844,3,7,4,1,323030,933,1423,207,3.0,['465'],5,30,1,3,20120916,20170907
38568,678,3566,3,7,4,1,187663,767,593,442,3.0,['465'],5,30,1,3,20120916,20170907
38569,678,1028,3,7,4,0,306651,7,1984,2457,3.0,['465'],5,30,1,3,20120916,20170907
38570,678,2977,3,7,3,1,250462,684,2541,2258,3.0,"['921', '458']",5,30,1,3,20120916,20170907
38571,678,452,6,0,0,1,255164,684,1952,1463,3.0,['921'],5,30,1,3,20120916,20170907
38572,678,1157,3,7,4,0,362161,775,2424,2387,3.0,['465'],5,30,1,3,20120916,20170907
38573,678,2073,3,7,4,0,267447,668,2015,1977,24.0,['465'],5,30,1,3,20120916,20170907
38574,763,2588,3,7,3,1,215597,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38575,763,91,3,7,3,1,250357,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38576,763,407,3,7,3,1,265822,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38577,763,2208,3,7,3,1,248352,775,2424,2387,3.0,['458'],13,33,1,7,20151217,20170917
38578,763,18,3,7,3,0,287346,775,2440,2404,3.0,['465'],13,33,1,7,20151217,20170917
38579,763,2101,3,7,3,1,268329,775,1902,2387,3.0,['465'],13,33,1,7,20151217,20170917
38580,763,3023,3,7,3,0,258902,1419,2477,2278,3.0,['465'],13,33,1,7,20151217,20170917
38581,763,1217,3,7,3,1,213681,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38582,763,42,3,7,3,0,237725,1419,2283,1942,3.0,['465'],13,33,1,7,20151217,20170917
38583,763,1746,3,7,3,1,260597,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38584,763,3645,3,7,3,0,256208,775,1902,2387,3.0,['465'],13,33,1,7,20151217,20170917
38585,763,2244,3,7,3,0,209861,1419,1888,1942,3.0,['465'],13,33,1,7,20151217,20170917
38586,763,2149,3,0,0,1,113057,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38587,763,3718,3,0,0,0,324963,775,1902,2387,3.0,['465'],13,33,1,7,20151217,20170917
38588,763,1867,3,10,5,1,361639,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38589,763,181,3,7,3,1,254746,775,2440,2404,3.0,['465'],13,33,1,7,20151217,20170917
38590,763,114,3,0,0,0,187768,775,1902,2387,3.0,['465'],13,33,1,7,20151217,20170917
38591,763,1949,3,0,0,0,221936,775,2175,2387,3.0,['465'],13,33,1,7,20151217,20170917
38592,763,2380,3,0,0,0,143046,775,1902,2387,3.0,['465'],13,33,1,7,20151217,20170917
38593,763,3373,3,8,3,1,254850,775,1902,2387,3.0,['465'],13,33,1,7,20151217,20170917
38594,763,473,3,8,0,1,243484,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38595,763,1157,3,0,0,0,362161,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38596,763,1624,3,7,3,1,216920,775,2440,2404,3.0,['465'],13,33,1,7,20151217,20170917
38597,763,2624,3,10,5,0,257671,775,2175,2387,3.0,['465'],13,33,1,7,20151217,20170917
38598,763,1685,0,3,5,0,364564,775,1902,2387,3.0,['465'],13,33,1,7,20151217,20170917
38599,763,3366,3,0,0,1,231340,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38600,763,350,3,8,0,1,236518,775,1571,1457,3.0,['465'],13,33,1,7,20151217,20170917
38601,763,1869,3,8,0,1,299467,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38602,763,2550,3,8,0,1,301627,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38603,763,3433,3,8,0,0,299351,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38604,763,2952,3,8,0,1,266286,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38605,763,3351,3,8,0,1,315071,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38606,763,3616,0,3,5,0,340741,775,2424,2387,3.0,['465'],13,33,1,7,20151217,20170917
38607,763,1262,0,3,5,1,283271,790,1607,1491,3.0,['458'],13,33,1,7,20151217,20170917
38608,1082,2588,3,7,4,0,215597,775,2424,2387,3.0,['465'],14,31,0,9,20080503,20171013
